customer,External ID,license number,order_date,orderID,customer_po,start_ship_date,bill_street,bill_street2,bill_city,bill_state,bill_postcode,bill_country,ship_street,ship_street2,ship_city,ship_state,ship_postcode,ship_country,phone,fax,email,contact,rep,cancel_date,ship_method,notes,sku,brand,product_line,Qty (Units),Qty (Cases),product,sale_price,is_sample,customer_external_id,payment_terms,payment_methods,original_sale_price,source,manual,externalOrderID,original_unit_price,status,line_item_total,strain,strain_classification,category,service_zone,unit_price,paid,paid_date,paid_approver,custom_menu_price,production_batch_number,created_by,buyer_paid,delivered_date,Discount %,Discount $,Approximate Discounted Product Price,Effective Discount Line Item Total,sub_category,unit_of_measure,base_units_per_unit,Facility
Sumpter Nugget,0004542883,050-10047883377,2022-09-19 04:18 PM,280e5ea7,,2022-09-22,PO Box 168,,Baker City,OR,97814,United States of America,160 N Mill St,,Sumpter,OR,97877,United States of America,,,sumpternugget@gmail.com,Jennifer Long,Nathan Goldberg,,"Pick up at 930am for delivery at 230pm on Thursday 
Driver: nathan
Vehicle: black venza
Overnight: Sleep Inn Ontario 
1221 SE 1st Ave, Ontario, OR 97914",,DISCO-LRBC-HYB-BLDRM-40665-091222,Disco Dabs,Disco Dabs - Clearance,40.0000,4,Blue Dream Live Resin Blend Cartridge,$79.90,False,,COD (Collect On Delivery),Cash,$79.90,leaflink,False,0004542883,$100.00,Fulfilled,$319.60,Blue Dream,Hybrid,Cartridges,BAKER,$100.00,False,,,,,Jennifer Long,False,,0.0001087429317094388864723792953,$0.00,$79.90,$319.60,510 Thread,Unit,1 Unit,Warehouse 01
Sumpter Nugget,0004542883,050-10047883377,2022-09-19 04:18 PM,280e5ea7,,2022-09-22,PO Box 168,,Baker City,OR,97814,United States of America,160 N Mill St,,Sumpter,OR,97877,United States of America,,,sumpternugget@gmail.com,Jennifer Long,Nathan Goldberg,,"Pick up at 930am for delivery at 230pm on Thursday 
Driver: nathan
Vehicle: black venza
Overnight: Sleep Inn Ontario 
1221 SE 1st Ave, Ontario, OR 97914",,DISCO-C-IND-CAVECAKE-30804-03032022,Disco Dabs,Disco Dabs - Cured Resin | 1 gram,10.0000,1,Cave Cake Crumble,$70.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004542883,$90.00,Fulfilled,$70.00,,Indica,Concentrates,BAKER,$90.00,False,,,,,Jennifer Long,False,,0.0001087429317094388864723792953,$0.00,$70.00,$70.00,Crumble,Unit,1 Unit,Warehouse 01
Sumpter Nugget,0004542883,050-10047883377,2022-09-19 04:18 PM,280e5ea7,,2022-09-22,PO Box 168,,Baker City,OR,97814,United States of America,160 N Mill St,,Sumpter,OR,97877,United States of America,,,sumpternugget@gmail.com,Jennifer Long,Nathan Goldberg,,"Pick up at 930am for delivery at 230pm on Thursday 
Driver: nathan
Vehicle: black venza
Overnight: Sleep Inn Ontario 
1221 SE 1st Ave, Ontario, OR 97914",,DISCO-LRBC-SAT-GLCTCJCK-40664-091222,Disco Dabs,Disco Dabs - Live Resin Blend Cartridges (1g),60.0000,6,Galactic Jack Live Resin Blend Cartridge,$79.90,False,,COD (Collect On Delivery),Cash,$79.90,leaflink,False,0004542883,$100.00,Fulfilled,$479.40,Galactic Jack,Sativa,Cartridges,BAKER,$100.00,False,,,,,Jennifer Long,False,,0.0001087429317094388864723792953,$0.00,$79.90,$479.40,510 Thread,Unit,1 Unit,Warehouse 01
Sumpter Nugget,0004542883,050-10047883377,2022-09-19 04:18 PM,280e5ea7,,2022-09-22,PO Box 168,,Baker City,OR,97814,United States of America,160 N Mill St,,Sumpter,OR,97877,United States of America,,,sumpternugget@gmail.com,Jennifer Long,Nathan Goldberg,,"Pick up at 930am for delivery at 230pm on Thursday 
Driver: nathan
Vehicle: black venza
Overnight: Sleep Inn Ontario 
1221 SE 1st Ave, Ontario, OR 97914",,DISCO-ACCS-BAT-GRN-220516,Disco Dabs,Disco Dabs - Accessories,60.0000,3,Variable Voltage Cart Battery - Green,$120.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004542883,$120.00,Fulfilled,$360.00,,–,Accessories,BAKER,$120.00,False,,,,,Jennifer Long,False,,0.0001087429317094388864723792953,$0.01,$119.99,$359.97,Batteries,Unit,1 Unit,Warehouse 01
Sumpter Nugget,0004542883,050-10047883377,2022-09-19 04:18 PM,280e5ea7,,2022-09-22,PO Box 168,,Baker City,OR,97814,United States of America,160 N Mill St,,Sumpter,OR,97877,United States of America,,,sumpternugget@gmail.com,Jennifer Long,Nathan Goldberg,,"Pick up at 930am for delivery at 230pm on Thursday 
Driver: nathan
Vehicle: black venza
Overnight: Sleep Inn Ontario 
1221 SE 1st Ave, Ontario, OR 97914",,DISCO-LRC-SAT-LMNCRMExZNHLK-40398-081022,Disco Dabs,Disco Dabs - Pure Live Resin Cartridges,10.0000,1,Lemon Creme x Zen Hulk Live Resin Cartridge,$150.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004542883,$150.00,Fulfilled,$150.00,Lemon Creme x Zen Hulk,Sativa,Cartridges,BAKER,$150.00,False,,,,,Jennifer Long,False,,0.0001087429317094388864723792953,$0.01,$149.99,$149.99,510 Thread,Unit,1 Unit,Warehouse 01
Sumpter Nugget,0004542883,050-10047883377,2022-09-19 04:18 PM,280e5ea7,,2022-09-22,PO Box 168,,Baker City,OR,97814,United States of America,160 N Mill St,,Sumpter,OR,97877,United States of America,,,sumpternugget@gmail.com,Jennifer Long,Nathan Goldberg,,"Pick up at 930am for delivery at 230pm on Thursday 
Driver: nathan
Vehicle: black venza
Overnight: Sleep Inn Ontario 
1221 SE 1st Ave, Ontario, OR 97914",,DISCO-C-SAT-ORENITRO-29021-12132021,Disco Dabs,Disco Dabs - Cured Resin | 1 gram,20.0000,2,Oregon Nitro Crumble,$70.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004542883,$90.00,Fulfilled,$140.00,,Sativa,Concentrates,BAKER,$90.00,False,,,,,Jennifer Long,False,,0.0001087429317094388864723792953,$0.00,$70.00,$140.00,Crumble,Unit,1 Unit,Warehouse 01
Sumpter Nugget,0004542883,050-10047883377,2022-09-19 04:18 PM,280e5ea7,,2022-09-22,PO Box 168,,Baker City,OR,97814,United States of America,160 N Mill St,,Sumpter,OR,97877,United States of America,,,sumpternugget@gmail.com,Jennifer Long,Nathan Goldberg,,"Pick up at 930am for delivery at 230pm on Thursday 
Driver: nathan
Vehicle: black venza
Overnight: Sleep Inn Ontario 
1221 SE 1st Ave, Ontario, OR 97914",,DISCO-ACCS-BAT-PRPL-220516,Disco Dabs,Disco Dabs - Accessories,60.0000,3,Variable Voltage Cart Battery - Purple,$120.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004542883,$120.00,Fulfilled,$360.00,,–,Accessories,BAKER,$120.00,False,,,,,Jennifer Long,False,,0.0001087429317094388864723792953,$0.01,$119.99,$359.97,Batteries,Unit,1 Unit,Warehouse 01
Sumpter Nugget,0004542883,050-10047883377,2022-09-19 04:18 PM,280e5ea7,,2022-09-22,PO Box 168,,Baker City,OR,97814,United States of America,160 N Mill St,,Sumpter,OR,97877,United States of America,,,sumpternugget@gmail.com,Jennifer Long,Nathan Goldberg,,"Pick up at 930am for delivery at 230pm on Thursday 
Driver: nathan
Vehicle: black venza
Overnight: Sleep Inn Ontario 
1221 SE 1st Ave, Ontario, OR 97914",,DISCO-LRC-IND-PRPLPKZ-39874-070122,Disco Dabs,Disco Dabs - Pure Live Resin Cartridges,20.0000,2,Purple Peakz Live Resin Cartridge,$150.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004542883,$150.00,Fulfilled,$300.00,,Indica,Cartridges,BAKER,$150.00,False,,,,,Jennifer Long,False,,0.0001087429317094388864723792953,$0.01,$149.99,$299.72,510 Thread,Unit,1 Unit,Warehouse 01
Sumpter Nugget,0004542883,050-10047883377,2022-09-19 04:18 PM,280e5ea7,,2022-09-22,PO Box 168,,Baker City,OR,97814,United States of America,160 N Mill St,,Sumpter,OR,97877,United States of America,,,sumpternugget@gmail.com,Jennifer Long,Nathan Goldberg,,"Pick up at 930am for delivery at 230pm on Thursday 
Driver: nathan
Vehicle: black venza
Overnight: Sleep Inn Ontario 
1221 SE 1st Ave, Ontario, OR 97914",,DISCO-IPR-IND-PRPPNCH/BBWKR-40606-091622,Disco Dabs,Disco Dabs - Crumble Infused Prerolls,40.0000,2,Purple Punch / Bubba Walker Infused PreRoll (1g),$120.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004542883,$140.00,Fulfilled,$240.00,Purple Punch,Indica,Pre-Rolls,BAKER,$140.00,False,,,,,Jennifer Long,False,,0.0001087429317094388864723792953,$0.01,$119.99,$239.98,Infused,Unit,1 Unit,Warehouse 01
Sumpter Nugget,0004542883,050-10047883377,2022-09-19 04:18 PM,280e5ea7,,2022-09-22,PO Box 168,,Baker City,OR,97814,United States of America,160 N Mill St,,Sumpter,OR,97877,United States of America,,,sumpternugget@gmail.com,Jennifer Long,Nathan Goldberg,,"Pick up at 930am for delivery at 230pm on Thursday 
Driver: nathan
Vehicle: black venza
Overnight: Sleep Inn Ontario 
1221 SE 1st Ave, Ontario, OR 97914",,DISCO-ACCS-BAT-RED-220516,Disco Dabs,Disco Dabs - Accessories,60.0000,3,Variable Voltage Cart Battery - Red,$120.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004542883,$120.00,Fulfilled,$360.00,,–,Accessories,BAKER,$120.00,False,,,,,Jennifer Long,False,,0.0001087429317094388864723792953,$0.01,$119.99,$359.97,Batteries,Unit,1 Unit,Warehouse 01
Sumpter Nugget,0004542883,050-10047883377,2022-09-19 04:18 PM,280e5ea7,,2022-09-22,PO Box 168,,Baker City,OR,97814,United States of America,160 N Mill St,,Sumpter,OR,97877,United States of America,,,sumpternugget@gmail.com,Jennifer Long,Nathan Goldberg,,"Pick up at 930am for delivery at 230pm on Thursday 
Driver: nathan
Vehicle: black venza
Overnight: Sleep Inn Ontario 
1221 SE 1st Ave, Ontario, OR 97914",,DISCO-C-HYB-WAKAWAKA-39269-04222022,Disco Dabs,Disco Dabs - Cured Resin | 1 gram,20.0000,2,Waka Waka Crumble,$70.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004542883,$90.00,Fulfilled,$140.00,Waka Waka,Hybrid,Concentrates,BAKER,$90.00,False,,,,,Jennifer Long,False,,0.0001087429317094388864723792953,$0.00,$70.00,$140.00,Crumble,Unit,1 Unit,Warehouse 01
Sumpter Nugget,0004542883,050-10047883377,2022-09-19 04:18 PM,280e5ea7,,2022-09-22,PO Box 168,,Baker City,OR,97814,United States of America,160 N Mill St,,Sumpter,OR,97877,United States of America,,,sumpternugget@gmail.com,Jennifer Long,Nathan Goldberg,,"Pick up at 930am for delivery at 230pm on Thursday 
Driver: nathan
Vehicle: black venza
Overnight: Sleep Inn Ontario 
1221 SE 1st Ave, Ontario, OR 97914",,DISCO-B-IND-WAPPA-39487-04132022,Disco Dabs,Disco Dabs - Cured Resin | 1 gram,20.0000,2,Wappa Badder,$70.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004542883,$90.00,Fulfilled,$140.00,Wappa,Indica,Concentrates,BAKER,$90.00,False,,,,,Jennifer Long,False,,0.0001087429317094388864723792953,$0.00,$70.00,$140.00,Badder,Unit,1 Unit,Warehouse 01
Brothers Cannabis - Division,0004543264,050-100288253F9,2022-09-19 04:55 PM,2fa58b46,,2022-09-21,3609 SE Division,,Portland,OR,97202,United States of America,3609 SE Division,,Portland,OR,97202,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,"10am pick up, 11am drop, Tesla",,DISCO-LRBC-IND-ALNHCKLBRY-40660-091222,Disco Dabs,Disco Dabs - Clearance,10.0000,1,Alien Huckleberry Live Resin Blend Cartridge,$79.90,False,,Net 45 (Payment due 45 days after invoice date),Cash,$79.90,leaflink,True,0004543264,$100.00,Fulfilled,$79.90,Alien Huckleberry,Indica,Cartridges,MULTNOMAH,$100.00,False,,,,,Josh Koenigsberg,False,,0.00,$0.00,$79.90,$79.90,510 Thread,Unit,1 Unit,Warehouse 01
Brothers Cannabis - Division,0004543264,050-100288253F9,2022-09-19 04:55 PM,2fa58b46,,2022-09-21,3609 SE Division,,Portland,OR,97202,United States of America,3609 SE Division,,Portland,OR,97202,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,"10am pick up, 11am drop, Tesla",,DISCO-LRBC-HYB-BLDRM-40665-091222,Disco Dabs,Disco Dabs - Clearance,10.0000,1,Blue Dream Live Resin Blend Cartridge,$79.90,False,,Net 45 (Payment due 45 days after invoice date),Cash,$79.90,leaflink,True,0004543264,$100.00,Fulfilled,$79.90,Blue Dream,Hybrid,Cartridges,MULTNOMAH,$100.00,False,,,,,Josh Koenigsberg,False,,0.00,$0.00,$79.90,$79.90,510 Thread,Unit,1 Unit,Warehouse 01
Brothers Cannabis - Division,0004543264,050-100288253F9,2022-09-19 04:55 PM,2fa58b46,,2022-09-21,3609 SE Division,,Portland,OR,97202,United States of America,3609 SE Division,,Portland,OR,97202,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,"10am pick up, 11am drop, Tesla",,DISCO-LRBC-IND-BLLGHTS-40661-091222,Disco Dabs,Disco Dabs - Clearance,10.0000,1,Blue Lights Live Resin Blend Cartridge,$79.90,False,,Net 45 (Payment due 45 days after invoice date),Cash,$79.90,leaflink,True,0004543264,$100.00,Fulfilled,$79.90,Blue Lights,Indica,Cartridges,MULTNOMAH,$100.00,False,,,,,Josh Koenigsberg,False,,0.00,$0.00,$79.90,$79.90,510 Thread,Unit,1 Unit,Warehouse 01
Brothers Cannabis - Division,0004543264,050-100288253F9,2022-09-19 04:55 PM,2fa58b46,,2022-09-21,3609 SE Division,,Portland,OR,97202,United States of America,3609 SE Division,,Portland,OR,97202,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,"10am pick up, 11am drop, Tesla",,DISCO-LRBC-IND-CHRRYCLA-40659-091222,Disco Dabs,Disco Dabs - Clearance,10.0000,1,Cherry Cola Live Resin Blend Cartridge,$79.90,False,,Net 45 (Payment due 45 days after invoice date),Cash,$79.90,leaflink,True,0004543264,$100.00,Fulfilled,$79.90,Cherry Cola,Indica,Cartridges,MULTNOMAH,$100.00,False,,,,,Josh Koenigsberg,False,,0.00,$0.00,$79.90,$79.90,510 Thread,Unit,1 Unit,Warehouse 01
Brothers Cannabis - Division,0004543264,050-100288253F9,2022-09-19 04:55 PM,2fa58b46,,2022-09-21,3609 SE Division,,Portland,OR,97202,United States of America,3609 SE Division,,Portland,OR,97202,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,"10am pick up, 11am drop, Tesla",,DISCO-LRBC-SAT-GLCTCJCK-40664-091222,Disco Dabs,Disco Dabs - Live Resin Blend Cartridges (1g),10.0000,1,Galactic Jack Live Resin Blend Cartridge,$79.90,False,,Net 45 (Payment due 45 days after invoice date),Cash,$79.90,leaflink,True,0004543264,$100.00,Fulfilled,$79.90,Galactic Jack,Sativa,Cartridges,MULTNOMAH,$100.00,False,,,,,Josh Koenigsberg,False,,0.00,$0.00,$79.90,$79.90,510 Thread,Unit,1 Unit,Warehouse 01
Brothers Cannabis - Division,0004543264,050-100288253F9,2022-09-19 04:55 PM,2fa58b46,,2022-09-21,3609 SE Division,,Portland,OR,97202,United States of America,3609 SE Division,,Portland,OR,97202,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,"10am pick up, 11am drop, Tesla",,DISCO-LRBC-SAT-LMNHZ-40662-091222,Disco Dabs,Disco Dabs - Clearance,10.0000,1,Lemon Haze Live Resin Blend Cartridge,$79.90,False,,Net 45 (Payment due 45 days after invoice date),Cash,$79.90,leaflink,True,0004543264,$100.00,Fulfilled,$79.90,Lemon Haze,Sativa,Cartridges,MULTNOMAH,$100.00,False,,,,,Josh Koenigsberg,False,,0.00,$0.00,$79.90,$79.90,510 Thread,Unit,1 Unit,Warehouse 01
Brothers Cannabis - Division,0004543264,050-100288253F9,2022-09-19 04:55 PM,2fa58b46,,2022-09-21,3609 SE Division,,Portland,OR,97202,United States of America,3609 SE Division,,Portland,OR,97202,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,"10am pick up, 11am drop, Tesla",,DISCO-LRBC-HYB-MAC1-40666-091222,Disco Dabs,Disco Dabs - Clearance,10.0000,1,MAC 1 Live Resin Blend Cartridge,$79.90,False,,Net 45 (Payment due 45 days after invoice date),Cash,$79.90,leaflink,True,0004543264,$100.00,Fulfilled,$79.90,MAC 1,Hybrid,Cartridges,MULTNOMAH,$100.00,False,,,,,Josh Koenigsberg,False,,0.00,$0.00,$79.90,$79.90,510 Thread,Unit,1 Unit,Warehouse 01
Brothers Cannabis - Division,0004543264,050-100288253F9,2022-09-19 04:55 PM,2fa58b46,,2022-09-21,3609 SE Division,,Portland,OR,97202,United States of America,3609 SE Division,,Portland,OR,97202,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,"10am pick up, 11am drop, Tesla",,DISCO-LRBC-SAT-SNSHN-40663-091222,Disco Dabs,Disco Dabs - Clearance,10.0000,1,Sunshine Live Resin Blend Cartridge,$79.90,False,,Net 45 (Payment due 45 days after invoice date),Cash,$79.90,leaflink,True,0004543264,$100.00,Fulfilled,$79.90,Sunshine,Sativa,Cartridges,MULTNOMAH,$100.00,False,,,,,Josh Koenigsberg,False,,0.00,$0.00,$79.90,$79.90,510 Thread,Unit,1 Unit,Warehouse 01
Brothers Cannabis - Division,0004543264,050-100288253F9,2022-09-19 04:55 PM,2fa58b46,,2022-09-21,3609 SE Division,,Portland,OR,97202,United States of America,3609 SE Division,,Portland,OR,97202,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,"10am pick up, 11am drop, Tesla",,DISCO-IPR-SAT-CHTCK/FLBR-40500-082622,Disco Dabs,Disco Dabs - Crumble Infused Prerolls,20.0000,1,Cheetah Cake / Flubber Infused PreRoll (1g),$120.00,False,,Net 45 (Payment due 45 days after invoice date),Cash,,leaflink,True,0004543264,$140.00,Fulfilled,$120.00,"Cheetah Cake, Flubber",Sativa,Pre-Rolls,MULTNOMAH,$140.00,False,,,,,Josh Koenigsberg,False,,0.00,$0.00,$120.00,$120.00,Infused,Unit,1 Unit,Warehouse 01
Brothers Cannabis - Division,0004543264,050-100288253F9,2022-09-19 04:55 PM,2fa58b46,,2022-09-21,3609 SE Division,,Portland,OR,97202,United States of America,3609 SE Division,,Portland,OR,97202,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,"10am pick up, 11am drop, Tesla",,DISCO-IPR-IND-PRPPNCH/BBWKR-40606-091622,Disco Dabs,Disco Dabs - Crumble Infused Prerolls,20.0000,1,Purple Punch / Bubba Walker Infused PreRoll (1g),$120.00,False,,Net 45 (Payment due 45 days after invoice date),Cash,,leaflink,True,0004543264,$140.00,Fulfilled,$120.00,Purple Punch,Indica,Pre-Rolls,MULTNOMAH,$140.00,False,,,,,Josh Koenigsberg,False,,0.00,$0.00,$120.00,$120.00,Infused,Unit,1 Unit,Warehouse 01
Brothers Cannabis - Division,0004543264,050-100288253F9,2022-09-19 04:55 PM,2fa58b46,,2022-09-21,3609 SE Division,,Portland,OR,97202,United States of America,3609 SE Division,,Portland,OR,97202,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,"10am pick up, 11am drop, Tesla",,DISCO-LRC-IND-SHNAPPL-39877-070122,Disco Dabs,Disco Dabs - Pure Live Resin Cartridges,10.0000,1,Shineapple Live Resin Cartridge,$125.00,False,,Net 45 (Payment due 45 days after invoice date),Cash,$125.00,leaflink,True,0004543264,$150.00,Fulfilled,$125.00,ShineApple,Indica,Cartridges,MULTNOMAH,$150.00,False,,,,,Josh Koenigsberg,False,,0.00,$0.00,$125.00,$125.00,510 Thread,Unit,1 Unit,Warehouse 01
Brothers Cannabis - Division,0004543264,050-100288253F9,2022-09-19 04:55 PM,2fa58b46,,2022-09-21,3609 SE Division,,Portland,OR,97202,United States of America,3609 SE Division,,Portland,OR,97202,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,"10am pick up, 11am drop, Tesla",,DISCO-LRC-IND-PRPLPKZ-39874-070122,Disco Dabs,Disco Dabs - Pure Live Resin Cartridges,10.0000,1,Purple Peakz Live Resin Cartridge,$0.00,False,,Net 45 (Payment due 45 days after invoice date),Cash,,leaflink,True,0004543264,$150.00,Fulfilled,$150.00,,Indica,Cartridges,MULTNOMAH,$150.00,False,,,,,Josh Koenigsberg,False,,0.00,$0.00,$150.00,$150.00,510 Thread,Unit,1 Unit,Warehouse 01
Brothers Cannabis - Division,0004543264,050-100288253F9,2022-09-19 04:55 PM,2fa58b46,,2022-09-21,3609 SE Division,,Portland,OR,97202,United States of America,3609 SE Division,,Portland,OR,97202,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,"10am pick up, 11am drop, Tesla",,DISCO-LRC-IND-PRPLHZ-40400-090922,Disco Dabs,Disco Dabs - Pure Live Resin Cartridges,10.0000,1,Purple Haze Live Resin Cartridge,$0.00,False,,Net 45 (Payment due 45 days after invoice date),Cash,,leaflink,True,0004543264,$150.00,Fulfilled,$150.00,Purple Haze,Indica,Cartridges,MULTNOMAH,$150.00,False,,,,,Josh Koenigsberg,False,,0.00,$0.00,$150.00,$150.00,510 Thread,Unit,1 Unit,Warehouse 01
Brothers Cannabis - Division,0004543264,050-100288253F9,2022-09-19 04:55 PM,2fa58b46,,2022-09-21,3609 SE Division,,Portland,OR,97202,United States of America,3609 SE Division,,Portland,OR,97202,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,"10am pick up, 11am drop, Tesla",,DISCO-LRC-HYB-SRDBBLE-40106-070122,Disco Dabs,Disco Dabs - Clearance,10.0000,1,Sour Dubble Live Resin Cartridge,$0.00,False,,Net 45 (Payment due 45 days after invoice date),Cash,,leaflink,True,0004543264,$150.00,Fulfilled,$150.00,Sour Dubble,Hybrid,Cartridges,MULTNOMAH,$150.00,False,,,,,Josh Koenigsberg,False,,0.00,$0.00,$150.00,$150.00,510 Thread,Unit,1 Unit,Warehouse 01
Brothers Cannabis - Division,0004543264,050-100288253F9,2022-09-19 04:55 PM,2fa58b46,,2022-09-21,3609 SE Division,,Portland,OR,97202,United States of America,3609 SE Division,,Portland,OR,97202,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,"10am pick up, 11am drop, Tesla",,DISCO-LRC-HYB-MOOLAH-40399-081022,Disco Dabs,Disco Dabs - Pure Live Resin Cartridges,10.0000,1,Moolah Live Resin Cartridge,$0.00,False,,Net 45 (Payment due 45 days after invoice date),Cash,,leaflink,True,0004543264,$150.00,Fulfilled,$150.00,Moolah,Hybrid,Cartridges,MULTNOMAH,$150.00,False,,,,,Josh Koenigsberg,False,,0.00,$0.00,$150.00,$150.00,510 Thread,Unit,1 Unit,Warehouse 01
Brothers Cannabis - Division,0004543264,050-100288253F9,2022-09-19 04:55 PM,2fa58b46,,2022-09-21,3609 SE Division,,Portland,OR,97202,United States of America,3609 SE Division,,Portland,OR,97202,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,"10am pick up, 11am drop, Tesla",,DISCO-LRC-SAT-PNKYTHEBRRY-40221-070122,Disco Dabs,Disco Dabs - Pure Live Resin Cartridges,10.0000,1,Pinky & the Berry Live Resin Cartridge,$0.00,False,,Net 45 (Payment due 45 days after invoice date),Cash,,leaflink,True,0004543264,$150.00,Fulfilled,$150.00,,Sativa,Cartridges,MULTNOMAH,$150.00,False,,,,,Josh Koenigsberg,False,,0.00,$0.00,$150.00,$150.00,510 Thread,Unit,1 Unit,Warehouse 01
Brothers Cannabis - Division,0004543264,050-100288253F9,2022-09-19 04:55 PM,2fa58b46,,2022-09-21,3609 SE Division,,Portland,OR,97202,United States of America,3609 SE Division,,Portland,OR,97202,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,"10am pick up, 11am drop, Tesla",,DISCO-LRC-SAT-LMNCRMExZNHLK-40398-081022,Disco Dabs,Disco Dabs - Pure Live Resin Cartridges,10.0000,1,Lemon Creme x Zen Hulk Live Resin Cartridge,$0.00,False,,Net 45 (Payment due 45 days after invoice date),Cash,,leaflink,True,0004543264,$150.00,Fulfilled,$150.00,Lemon Creme x Zen Hulk,Sativa,Cartridges,MULTNOMAH,$150.00,False,,,,,Josh Koenigsberg,False,,0.00,$0.00,$150.00,$150.00,510 Thread,Unit,1 Unit,Warehouse 01
Brothers Cannabis - Morrison,0004543497,050-1010612228E,2022-09-19 05:07 PM,073fd471,,2022-09-21,1328 SE MORRISON ST.,,PORTLAND,OR,97214,United States of America,1328 SE MORRISON ST.,,PORTLAND,OR,97214,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,"10am pick up, 11:30am drop, Tesla",,DISCO-LRBC-IND-ALNHCKLBRY-40660-091222,Disco Dabs,Disco Dabs - Clearance,10.0000,1,Alien Huckleberry Live Resin Blend Cartridge,$79.90,False,,Net 45 (Payment due 45 days after invoice date),Cash,$79.90,leaflink,True,0004543497,$100.00,Fulfilled,$79.90,Alien Huckleberry,Indica,Cartridges,MULTNOMAH,$100.00,False,,,,,Josh Koenigsberg,False,,0.00,$0.00,$79.90,$79.90,510 Thread,Unit,1 Unit,Warehouse 01
Brothers Cannabis - Morrison,0004543497,050-1010612228E,2022-09-19 05:07 PM,073fd471,,2022-09-21,1328 SE MORRISON ST.,,PORTLAND,OR,97214,United States of America,1328 SE MORRISON ST.,,PORTLAND,OR,97214,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,"10am pick up, 11:30am drop, Tesla",,DISCO-LRBC-HYB-BLDRM-40665-091222,Disco Dabs,Disco Dabs - Clearance,10.0000,1,Blue Dream Live Resin Blend Cartridge,$79.90,False,,Net 45 (Payment due 45 days after invoice date),Cash,$79.90,leaflink,True,0004543497,$100.00,Fulfilled,$79.90,Blue Dream,Hybrid,Cartridges,MULTNOMAH,$100.00,False,,,,,Josh Koenigsberg,False,,0.00,$0.00,$79.90,$79.90,510 Thread,Unit,1 Unit,Warehouse 01
Brothers Cannabis - Morrison,0004543497,050-1010612228E,2022-09-19 05:07 PM,073fd471,,2022-09-21,1328 SE MORRISON ST.,,PORTLAND,OR,97214,United States of America,1328 SE MORRISON ST.,,PORTLAND,OR,97214,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,"10am pick up, 11:30am drop, Tesla",,DISCO-LRBC-IND-BLLGHTS-40661-091222,Disco Dabs,Disco Dabs - Clearance,10.0000,1,Blue Lights Live Resin Blend Cartridge,$79.90,False,,Net 45 (Payment due 45 days after invoice date),Cash,$79.90,leaflink,True,0004543497,$100.00,Fulfilled,$79.90,Blue Lights,Indica,Cartridges,MULTNOMAH,$100.00,False,,,,,Josh Koenigsberg,False,,0.00,$0.00,$79.90,$79.90,510 Thread,Unit,1 Unit,Warehouse 01
